age,gender,occupation,branch_code,current_balance,churn
56,Female,self_employed,286,830.63,0
57,Male,self_employed,391,101593.55,0
40,Male,salaried,234,2566.65,1
44,Female,self_employed,191,1460.09,0
48,Male,self_employed,3894,2311.42,1
90,,self_employed,138,182407.29,1
44,Male,self_employed,48,1141.81,0
49,Female,self_employed,2561,27463.52,1
69,Male,self_employed,53,8702.94,0
39,Male,self_employed,1118,6498.59,0
52,Male,self_employed,431,1635.73,1
41,Male,self_employed,1014,6392.08,0
90,,self_employed,786,124.9,1
43,Male,salaried,615,1927.48,0
60,Female,self_employed,17,9611.17,0
40,Female,self_employed,28,3462.47,1
71,Male,self_employed,2595,278.35,1
54,Female,salaried,158,6114.09,1
64,Male,self_employed,16,3484.77,0
35,Male,salaried,830,458.62,0
59,Female,self_employed,1314,8558.76,0
8,Female,student,818,2129.31,0
30,Female,salaried,667,2363.19,1
44,Male,self_employed,397,4069.16,0
40,Male,self_employed,1108,3481.1,0
40,Female,salaried,186,1515.75,1
33,Male,salaried,588,3953.92,0
64,Male,self_employed,1416,2423.74,0
41,Male,self_employed,723,7385.26,0
51,Male,self_employed,1889,3107.34,0
46,Female,self_employed,572,4048.08,0
35,Female,self_employed,924,3055.59,0
40,Male,self_employed,341,1124.8,1
29,Female,self_employed,1271,3341.51,1
66,Male,self_employed,145,1386.32,0
39,Male,self_employed,1363,345.2,1
68,Male,retired,212,2078.89,0
64,Female,retired,3884,2941.68,0
5,Female,student,75,3338.17,0
61,Female,self_employed,1698,1274.72,0
31,Female,salaried,1907,1817.67,0
84,Male,retired,348,11349.21,0
42,Female,self_employed,1527,7158.83,1
28,Female,salaried,1003,3817.31,0
44,Female,self_employed,396,1338.67,0
72,Female,self_employed,7,250.03,1
86,Female,self_employed,17,2771.3,0
24,Female,student,6,1961.71,0
90,Male,self_employed,35,3905.72,0
53,Male,self_employed,259,56587.62,0
55,Male,self_employed,134,14275.46,1
50,Male,self_employed,1990,2533.1,0
9,Male,student,416,67908.47,0
53,Male,salaried,250,2822.23,0
42,Male,salaried,522,1864.49,0
52,Male,self_employed,189,2191.59,0
90,,self_employed,693,6265.91,0
12,Male,student,2523,2116.03,0
15,Female,student,273,1486.91,0
90,,self_employed,1732,1711.4,0
48,Male,salaried,1643,939.87,1
23,Female,student,54,2889.25,0
47,Female,salaried,757,11829.87,0
44,Male,salaried,194,1866.14,0
35,Male,self_employed,1105,2448.76,0
7,Male,self_employed,329,1658.59,0
43,Female,self_employed,346,442.29,1
44,Male,salaried,3797,2426.21,0
77,Male,retired,17,488.54,1
60,Male,self_employed,626,15936.22,0
34,Male,self_employed,2935,6.07,1
33,Male,salaried,255,912.68,0
60,Male,salaried,1757,16141.94,0
45,Male,salaried,145,15364.72,0
59,Male,salaried,236,1980.16,0
62,Female,self_employed,521,1545.49,0
47,Male,self_employed,203,2108.02,0
60,Male,salaried,307,15453.41,1
35,Male,self_employed,2792,1140.95,1
52,Male,self_employed,1248,2098.17,0
31,Female,student,765,8500.63,0
54,Female,self_employed,114,527.21,1
36,Male,salaried,1816,6767.91,0
39,Male,salaried,200,393.52,0
23,Female,student,542,4002.86,0
38,Male,self_employed,2108,5572.36,0
26,Male,salaried,89,2823.18,0
37,Male,salaried,1349,5914.89,1
73,Male,retired,3940,1405.93,1
42,Female,self_employed,1476,1079.37,0
69,Male,self_employed,8,4546.01,0
36,Female,self_employed,2649,3871.29,0
59,Female,self_employed,1562,33219.5,0
52,Female,self_employed,503,2996.24,0
42,Male,salaried,86,2114.57,1
56,Female,self_employed,1997,6944.52,0
90,Male,self_employed,1410,3224.03,0
29,Male,self_employed,2782,6576.38,0
30,Male,student,63,3801.51,0
38,Male,self_employed,589,937.07,1
75,Female,self_employed,2754,4952.68,1
31,Male,self_employed,3327,5128.49,0
44,Female,self_employed,93,1663.57,0
70,Female,self_employed,120,2670.16,0
78,Female,retired,460,1505.92,0
42,Male,salaried,194,3581.39,0
40,Female,salaried,440,627.67,1
54,Male,self_employed,259,2159.13,0
54,Female,self_employed,1939,3468.39,0
47,Male,self_employed,2594,9635.14,0
52,Male,salaried,391,34261.66,0
41,Male,self_employed,1430,2646.12,0
36,Male,self_employed,2095,1.03,1
41,Male,self_employed,829,1428.83,0
4,Female,student,541,2506.86,0
50,Male,self_employed,1988,3502.73,0
78,Male,self_employed,578,10053.2,0
37,Male,salaried,184,1182.4,0
36,Female,salaried,88,2492.98,0
70,Male,retired,291,2989.79,0
50,Male,salaried,28,6280.09,1
72,Female,self_employed,391,7018.92,0
90,,self_employed,554,24488.2,0
37,Male,self_employed,176,2696.11,0
68,Male,retired,1224,927.52,1
28,Female,self_employed,2512,12054.13,0
37,Male,salaried,665,2237.86,0
60,Female,self_employed,1603,338.33,1
54,Female,self_employed,542,8467.33,0
44,Male,self_employed,533,5304.65,1
49,Female,self_employed,629,11275.26,0
57,Male,self_employed,501,2229.88,1
58,Female,self_employed,16,8794.26,0
62,Female,self_employed,835,3241.33,0
58,Female,self_employed,779,1926.19,0
67,Male,retired,60,2021,0
48,Female,salaried,673,1002.65,0
90,,self_employed,382,11117.16,0
74,Male,self_employed,1015,3348.65,0
78,Female,self_employed,1271,7782.21,0
8,Female,student,146,2311.12,0
54,Female,self_employed,585,2413.53,0
90,,self_employed,416,2191.86,0
90,Male,self_employed,1242,2984.54,1
56,Male,self_employed,27,18582.21,0
34,Male,salaried,662,6294.23,0
82,Female,self_employed,107,5738.39,0
40,Male,self_employed,2373,1365.64,0
32,Male,self_employed,159,1858.56,0
22,Male,student,2443,6391.49,0
15,Male,student,2839,2757.01,0
52,Female,self_employed,1922,4148.22,0
46,Male,self_employed,1451,2171.13,0
36,Female,self_employed,737,1511.83,0
34,Female,self_employed,948,5947.64,0
44,Male,salaried,541,6970.28,0
90,,self_employed,839,16387.11,0
81,Male,retired,146,1682.89,0
72,Female,self_employed,273,13602.21,0
43,Female,self_employed,6,7880.88,0
32,Female,self_employed,632,5506.5,0
77,Male,retired,77,4449.57,0
76,Male,retired,53,2402.69,0
37,Male,salaried,2727,0.01,1
30,Female,self_employed,1309,2858.55,0
69,Female,self_employed,1559,5519.52,0
15,Female,student,501,1797.24,0
69,Male,self_employed,1689,2717.99,0
51,Male,self_employed,4249,37.68,1
52,Male,salaried,12,7435.35,0
36,Male,self_employed,962,3027.56,0
42,Female,self_employed,239,3337.21,1
65,Female,self_employed,149,1699.46,0
71,Male,retired,104,1019.41,1
49,Male,self_employed,261,5252.68,0
28,Male,student,250,84.34,0
42,Female,self_employed,212,14355.04,0
47,Male,self_employed,81,3107.76,0
63,Female,self_employed,453,8025.64,1
34,Male,salaried,650,6727.2,0
36,Female,self_employed,29,3994.77,0
43,Female,self_employed,456,626.04,0
62,Female,self_employed,60,2404.58,0
59,Male,self_employed,726,2808.37,0
55,Male,salaried,192,3266.2,0
47,Female,self_employed,651,1356.15,1
36,Female,salaried,709,3479.89,0
67,Male,retired,53,10181.29,1
63,Female,salaried,288,6318.72,0
41,Male,salaried,120,8494.17,0
53,Female,self_employed,1925,5335.49,0
61,Female,salaried,54,3083.5,0
52,Male,salaried,181,839.53,1
27,Female,student,4702,694.22,1
32,Female,salaried,212,13126.89,0
35,Female,self_employed,304,0.31,1
50,Female,self_employed,2004,2850.48,0
23,Male,student,44,1216.9,1
80,Male,self_employed,1201,597.98,0
22,Male,student,312,2328.65,1
45,Female,salaried,383,4374.29,0
46,Male,salaried,27,4585.01,0
46,Female,self_employed,790,1455.04,0
71,Female,self_employed,52,136.69,0
38,Male,self_employed,2475,4103.18,1
27,Female,self_employed,759,18166.91,0
49,Male,salaried,1976,2968.62,0
27,Female,salaried,127,5525.21,0
90,Male,self_employed,342,108.34,0
56,Male,salaried,756,3161.09,0
39,Male,salaried,1797,2420.08,0
38,Female,self_employed,2398,750.33,0
24,Female,student,585,5461.63,1
74,Female,self_employed,37,12309.19,0
68,Female,self_employed,501,1167.18,1
84,Male,self_employed,89,14049.91,0
27,Male,self_employed,1383,18090.02,0
53,Male,self_employed,113,15471.07,0
25,Male,salaried,1341,2162.8,0
46,Male,self_employed,1631,305.95,1
74,Male,self_employed,319,1558.18,0
54,Female,self_employed,327,7335.47,1
75,Female,self_employed,6,2336.36,0
27,Male,student,47,926.39,1
42,Male,salaried,1350,21774.54,0
38,Female,salaried,286,4850.66,1
52,Male,self_employed,312,17856.27,0
18,Female,student,52,1898.83,0
36,Male,self_employed,6,2007.88,1
46,Female,salaried,359,3150.85,0
39,Male,salaried,581,4430.47,0
47,Female,self_employed,888,10267.56,0
47,Male,self_employed,27,14133.33,0
64,Female,self_employed,1127,5534.52,0
43,Female,self_employed,1386,10580.37,0
73,Male,retired,334,1723.48,0
64,Male,self_employed,2605,3670.76,1
71,Female,self_employed,1252,4058.24,0
48,Female,self_employed,54,2840.24,0
48,Female,self_employed,240,1429.07,1
35,Male,salaried,127,2787.61,0
60,Female,self_employed,86,2136.02,0
61,Female,self_employed,542,28671.18,0
44,Female,self_employed,1085,2215.2,0
54,Female,self_employed,139,2097.16,0
42,Male,salaried,7,9412.04,0
68,Male,retired,211,657.48,0
6,Female,student,600,7143.14,0
57,Male,salaried,866,2646.21,0
32,Male,self_employed,114,1993.46,0
51,Male,salaried,679,488.08,1
33,Male,self_employed,2547,1582.59,1
41,Male,self_employed,1585,3196.87,0
60,Female,self_employed,467,7053.81,0
58,Male,self_employed,1421,1220.18,1
43,Male,self_employed,1749,10451.11,1
15,Male,student,52,14286.98,0
54,Female,self_employed,5,5668.02,0
53,Male,self_employed,1343,1480.54,0
62,Female,self_employed,1437,154.24,1
59,Male,retired,260,3163.56,0
61,Female,self_employed,59,881.05,0
37,Female,self_employed,157,294.28,0
55,Male,self_employed,58,979.06,0
26,Female,student,2093,4028.45,0
47,Female,self_employed,1717,5756.1,0
34,Male,self_employed,592,1144.87,0
48,Male,salaried,968,5040.31,0
22,Male,student,1663,5427.59,0
90,,self_employed,227,32991.1,0
37,Male,self_employed,1421,3662.4,0
61,Female,self_employed,163,7516.54,0
83,Male,retired,583,6210.24,0
55,Male,self_employed,1363,4892.08,0
38,Female,self_employed,882,2029.08,0
31,Male,self_employed,733,4404.29,0
55,Female,self_employed,1002,11203.3,0
57,Female,retired,1649,11351.48,0
49,Male,salaried,1292,3722.96,0
59,Male,salaried,148,5433.95,0
42,Male,self_employed,288,3239.92,0
34,Male,self_employed,1341,14300.34,0
31,Male,self_employed,259,13657.31,0
58,Male,self_employed,3962,7233.67,0
30,Female,salaried,6,792.4,0
25,Female,student,501,4423.34,0
28,Male,self_employed,214,1.03,1
42,Female,self_employed,61,1670.6,0
37,Male,salaried,794,6792.19,0
34,Male,self_employed,2259,60870,0
27,Male,self_employed,994,38.21,1
33,Female,self_employed,1825,2310.24,0
38,Male,self_employed,408,3220.73,1
37,Male,self_employed,676,12548.98,0
33,Male,self_employed,1337,3380.52,0
37,Male,self_employed,812,1336.53,0
39,Male,self_employed,1112,157.04,0
39,Male,self_employed,2130,2402.48,1
22,Female,student,503,40294.8,0
40,Male,self_employed,209,1696.87,0
43,Female,self_employed,1365,2315.33,0
50,Male,self_employed,519,1286.31,0
41,Male,salaried,2212,1900.52,0
45,Female,self_employed,1996,2686.19,0
43,Male,self_employed,1385,1338.82,1
90,,self_employed,92,12484.23,1
5,Female,student,3643,762.98,0
52,Male,self_employed,1093,2715.69,1
77,Male,retired,60,2305.02,0
38,Female,salaried,990,1480.89,0
60,Male,salaried,1891,846.85,1
21,Male,student,216,3237.27,0
42,Female,self_employed,240,555.99,0
65,Male,retired,147,19481,0
63,Female,self_employed,1502,14308.74,0
86,Male,self_employed,27,3139.65,0
52,Female,self_employed,743,6992.59,0
67,Female,self_employed,10,8015.53,0
43,Male,salaried,639,20322.28,0
30,Female,salaried,1067,2976.39,0
63,Female,self_employed,422,2380.49,0
65,Female,self_employed,19,5823.93,0
48,Female,self_employed,78,2049.66,0
39,Male,self_employed,47,336.16,0
34,Female,self_employed,711,3970.84,0
53,Male,,314,715.88,0
66,Male,self_employed,2005,2618.97,1
44,Male,salaried,206,5231.24,0
55,Female,self_employed,235,1808.33,0
60,Male,self_employed,78,691.6,0
41,Female,salaried,92,2081.83,0
38,Male,self_employed,3777,19238.86,1
6,Female,student,1720,3194.83,0
54,Male,self_employed,1,9938.52,0
82,Male,retired,546,3256,1
42,Male,salaried,18,5521.5,0
32,Female,self_employed,443,2956.71,0
55,Female,self_employed,82,2325.84,0
44,Male,self_employed,396,9241.48,0
27,Male,salaried,788,28457.13,0
85,Female,self_employed,60,6786.02,0
49,Male,salaried,54,969.64,0
7,Male,student,275,3020.24,0
43,Male,salaried,76,2687.36,0
73,Female,self_employed,235,26109.89,0
28,Male,self_employed,2385,662.92,1
29,Female,self_employed,1209,2936.5,0
35,Male,self_employed,4705,1113.53,0
52,Male,salaried,1455,5990.22,0
58,Male,self_employed,862,1503.36,1
79,Male,retired,1331,4541.28,0
67,Male,self_employed,248,40654.82,0
29,Female,self_employed,369,1796.86,0
36,Female,salaried,1202,7502.25,1
57,Female,self_employed,477,1673.36,0
26,Female,student,467,7043.52,0
46,Female,self_employed,175,11542.32,0
38,Male,self_employed,1376,3835.63,0
60,Male,salaried,91,397.15,1
75,Male,self_employed,1586,7393.39,0
90,Female,retired,114,168.18,1
51,Male,salaried,1338,5439.04,0
64,Female,self_employed,112,2719.29,0
42,Male,salaried,2307,4092.68,0
25,Female,student,870,1491.04,0
77,Female,self_employed,1357,1266.58,0
25,Female,self_employed,1703,8008.63,0
52,Male,self_employed,47,10128.96,0
37,Male,salaried,108,30462.68,0
57,Female,self_employed,319,6443.09,0
47,Male,salaried,674,2926.86,0
39,Male,salaried,990,4571.24,0
49,Female,self_employed,321,972.81,1
53,Male,self_employed,2464,1786.54,1
48,Male,salaried,1,2961.71,0
45,Male,self_employed,19,2443.89,0
49,Male,salaried,79,4568,0
40,Female,salaried,1812,23301.84,0
60,Female,self_employed,90,5639.91,1
31,Female,salaried,1444,7052.69,0
31,Male,salaried,317,1717.39,0
35,Male,self_employed,1832,1016.7,0
37,Female,self_employed,102,3432.48,0
68,Male,retired,26,3489.93,1
50,Female,salaried,1512,3405.18,0
31,Female,salaried,19,25621.03,0
52,Female,self_employed,27,244.16,0
51,Female,salaried,85,2060.55,0
90,Male,self_employed,433,1822.63,0
60,Female,self_employed,304,3300.94,0
41,Male,self_employed,1246,2147.73,0
34,Female,self_employed,1112,1386.48,0
34,Male,self_employed,1481,2062.67,0
36,Male,self_employed,1656,2239.81,0
66,Male,salaried,477,1835.56,0
41,Female,salaried,16,4661.06,0
65,Female,retired,114,10619.76,0
42,Male,self_employed,92,2618.06,0
31,Male,self_employed,2077,73620.02,0
76,Female,self_employed,43,1904.17,0
50,Female,self_employed,1667,1543.32,0
31,Male,self_employed,1627,631.84,0
76,Male,retired,79,554.81,1
61,Male,self_employed,193,4699.75,0
54,Male,self_employed,2150,1956.84,1
68,Male,retired,457,6299.7,0
30,Female,self_employed,35,4603.94,0
45,Female,self_employed,182,3127.9,0
65,Male,salaried,139,6659.84,0
63,Male,salaried,1650,4164.25,0
47,Female,self_employed,8,6990.49,0
43,Female,self_employed,235,6614.47,0
58,Female,self_employed,127,3266.86,0
30,Female,self_employed,171,6313.89,0
54,Female,self_employed,88,5125.08,0
46,Male,salaried,154,1521,1
28,Male,salaried,54,1570.66,0
34,Male,self_employed,889,3342.42,1
67,Male,self_employed,541,16423.95,0
44,Female,self_employed,558,5234.57,0
46,Female,self_employed,1063,3483.1,0
38,Female,self_employed,1478,2405.54,0
53,Male,salaried,235,6346.92,0
25,Male,student,42,5156.21,1
33,Female,salaried,229,2069.87,0
60,Male,self_employed,153,3641.02,0
38,Female,salaried,7,3127.27,1
40,Female,self_employed,398,3073.77,0
59,Male,self_employed,3818,87.03,1
57,Male,salaried,359,3164.38,0
42,Male,salaried,35,1696.93,1
42,Male,salaried,63,4305.89,0
51,Male,self_employed,2072,128.26,1
90,,self_employed,177,128,1
47,Female,self_employed,755,2508.01,1
38,Male,self_employed,1306,8702.85,0
42,Male,salaried,137,2354.38,0
8,Male,student,1885,3806.31,0
56,Female,self_employed,353,3076.21,1
63,Male,self_employed,134,28455.61,0
42,Female,salaried,194,4047.43,0
43,Male,self_employed,1460,314.82,1
72,Male,retired,192,1912.56,0
63,Male,self_employed,284,3372.64,0
47,Female,salaried,726,4663.64,0
48,Female,self_employed,3234,0.57,1
24,Male,student,88,1054.3,0
33,Female,self_employed,617,1803.05,0
64,Male,retired,4011,3380.61,0
38,Male,salaried,406,5701.94,0
33,Female,student,1713,3595.37,0
49,Male,salaried,129,31587.38,0
74,Male,retired,1307,1787.29,0
67,Male,salaried,1357,1515.29,1
38,Male,self_employed,104,568.92,1
90,,self_employed,1658,83328.19,0
63,Male,self_employed,324,2631.78,0
27,Female,salaried,1351,16.69,1
16,Male,student,614,2123.5,0
70,Female,self_employed,815,3187.96,0
30,Male,self_employed,115,4138.24,0
56,Male,salaried,501,3294.7,0
62,Female,self_employed,18,2595.55,1
39,Male,self_employed,3212,191.89,1
38,Male,self_employed,190,2287.32,0
45,Male,salaried,184,2530.53,0
49,Male,self_employed,67,1247.1,0
16,Female,student,454,5166.3,0
90,Male,self_employed,227,3353.99,0
19,Male,self_employed,1344,1599.24,0
54,Female,self_employed,1675,1416.84,0
26,Female,salaried,153,5754.15,0
32,Male,student,1666,4988.65,0
26,Male,salaried,191,4875.48,0
43,Male,self_employed,2823,2380.57,1
40,Male,self_employed,1369,13153.44,0
31,Female,self_employed,273,8178.14,0
20,Male,student,145,7229.28,0
74,Male,salaried,90,7221.53,0
47,Male,self_employed,3312,11413.5,0
58,Male,salaried,1455,42843.75,0
30,Female,salaried,417,15913.24,0
26,Female,student,145,7518.3,0
90,Male,self_employed,2161,12473.07,1
51,Male,self_employed,934,2643.8,0
71,Female,self_employed,1834,2081.37,0
52,Female,self_employed,298,4828.08,0
40,Male,self_employed,1639,2153.21,0
55,Female,self_employed,450,6144.05,0
56,Female,self_employed,551,2832.99,0
62,Male,self_employed,2683,2292.72,1
58,Female,self_employed,653,1698.19,0
50,Male,self_employed,364,53957.45,1
30,Male,self_employed,2451,2483.27,0
54,Female,salaried,410,3484.02,0
21,Male,student,1050,283.88,1
46,Male,salaried,436,2191.54,1
53,Male,self_employed,1687,1532.61,0
71,Male,self_employed,1336,23253.68,0
45,Female,self_employed,223,5953.71,0
59,Female,self_employed,962,6091.88,0
51,Female,self_employed,40,2396.31,0
38,Female,self_employed,159,4430.64,0
29,Male,self_employed,481,21461.75,0
83,Male,retired,624,4041.84,0
61,Male,salaried,1086,3610.01,0
55,Male,salaried,1,2681.94,0
45,Female,self_employed,27,2407.84,0
90,,self_employed,341,2347.56,0
64,Female,salaried,27,3332.65,0
69,Female,self_employed,84,18647.15,0
